,NPC1_Z,NPC1_A,D502E_Z,D502E_A,D508N_Z,D508N_A,P424A_Z,P424A_A,S425L_Z,S425L_A,Y420S_Z,Y420S_A
818,0.7293394271530917,0.785977098903015,0.854793542324695,0.727516322840938,0.6526744977398764,0.7988992427083657,0.5086767146233451,0.82011706481453,0.7479465221524866,0.7580501302684407,0.7146131820782485,0.8398761813505607
819,0.7297013087558498,0.7862315180657666,0.8551116886114937,0.7278681199228333,0.6529808572998139,0.7991595585363414,0.5087867922814034,0.8203901510866644,0.748160410607244,0.7583244688126581,0.7148034694935386,0.8402380615040002
820,0.7300739688552114,0.7865977370931091,0.8554016600404748,0.728285658241325,0.653250334864055,0.7994197895974305,0.5089754414507639,0.8206923906068583,0.7484704402980789,0.7586408900131867,0.7150608365726654,0.8405807516235427
821,0.730369769363437,0.7868417884174684,0.8556821839912293,0.7286700213402497,0.6534584914131885,0.7997699669279912,0.5092111546303753,0.8210432388126706,0.7486948644140682,0.7588728483744823,0.715318111052698,0.8408947615486733
822,0.7306654501206418,0.7870857640689481,0.8561121421869917,0.7290871004207934,0.6536543429060958,0.7999899999374992,0.50938394163931,0.8213354978326457,0.7488871744128084,0.7592417269881839,0.7154970300427529,0.8412657130776221
823,0.7309281770461445,0.7874414263931001,0.8563924334088899,0.7294600743015343,0.6538868403630708,0.8002999437710839,0.5095409698934915,0.8215887048882793,0.7491221529230063,0.7596104264687261,0.7157317933416121,0.8416840262236179
824,0.7312017505449505,0.7877867731816777,0.8567006478344698,0.7298218960815029,0.6541070248820142,0.8007096852168081,0.5096665576629489,0.8218418339315662,0.7493250296099817,0.759810502691296,0.7159776532825588,0.8420356286998787
825,0.7314424105833623,0.7880913652616681,0.8570740924797575,0.7302492725090521,0.6542537733937803,0.8010293377898215,0.5098862618270863,0.8221240782266386,0.7495278513837894,0.7600315782913234,0.7162904438843227,0.8422826129037687
826,0.7317923202657978,0.7883349541914274,0.8573354069440968,0.7305888036371759,0.6544616107916492,0.801328896271687,0.5100588201374426,0.8224645889033765,0.749709276986753,0.7604104154994197,0.7166254251699419,0.84264345959605
827,0.7320546427692404,0.7887306257525443,0.857652610326582,0.7309610112721472,0.6546571621849103,0.8015784428239073,0.5102313200892317,0.8227660663882536,0.749986666548146,0.7607470013085822,0.7169379331573968,0.8429377201193455
828,0.7324151828027597,0.7890754083102578,0.8578857732822011,0.7313439683213364,0.6549259500126713,0.8018279117117338,0.5103567379784458,0.823145187679549,0.7502319641284289,0.7610624153116484,0.7173506813267831,0.8434216027586677
829,0.7326226859714351,0.789379503154218,0.8581748073673569,0.7318032522474877,0.6551702068928348,0.8021171984192833,0.5105761451536881,0.8233978382288843,0.7505304790613103,0.7615142808903849,0.717551391887717,0.8438198859946358
830,0.7328847112609186,0.7897341324775066,0.8584730630602221,0.7322185466102317,0.6554143727444494,0.8024961059095551,0.5106858133921482,0.8235629909120492,0.7507969099563477,0.7617663683833777,0.7178746408670528,0.8442274575018276
831,0.7331139065656851,0.790007594900201,0.8587898462371338,0.7324807164697239,0.6556462460809183,0.8027652209706148,0.5108111196910263,0.8237960912750193,0.7510312909593048,0.762060365063031,0.7181866052774863,0.8445780011342943
832,0.7333430302389189,0.7903720642836513,0.8591251364033066,0.7327755454434871,0.6557804510657511,0.8030641319346793,0.5109520525450505,0.824077666242691,0.7512975442526083,0.7623437544835007,0.7183982182605968,0.8448905254528541
833,0.7335284588889514,0.7907262484577073,0.8593485905032952,0.7331575546906681,0.656048778674269,0.8034027632514092,0.51104598618911,0.8243106210646567,0.7516169237051545,0.7626585081148706,0.7186431659732109,0.8453070448067969
834,0.7339209766725571,0.7910903867447764,0.8595254504667096,0.7335175526188858,0.6562438571141066,0.8037711116978514,0.5112650975765899,0.824630826491467,0.7518297679661268,0.7629207036121121,0.718810127919745,0.8456476807749195
835,0.7342261232072855,0.7914139245679217,0.8598046289710238,0.7338119650155618,0.6564876236457166,0.8041293428298709,0.5114528326248668,0.8248151308020484,0.7520106382226251,0.7631828090307067,0.7191773077621402,0.8460827382709093
836,0.7344548999087691,0.7917171211992323,0.8600465103702242,0.734062667624502,0.6567434811248606,0.8044376918071405,0.5116248625702234,0.8251448357712724,0.7522765448955591,0.7635600827701773,0.7193997497914494,0.846460867376632
837,0.73477071253555,0.7921111033182151,0.8604092049716809,0.7344004357297182,0.6570235916616693,0.8048055665811463,0.5118593556827891,0.8254841003920064,0.7525210960498051,0.7638638622162983,0.7196999374739448,0.8468293806901128
838,0.7350319720937315,0.792383745416323,0.8607159810297471,0.7348251492702194,0.6571818621964548,0.8051235929967523,0.5120781190404448,0.8257166584246681,0.7527655677566555,0.7641779897379929,0.7199111056234652,0.8471127433818948
839,0.7353475368830714,0.7926361081858434,0.8610598120920521,0.735293138822878,0.6573522647713325,0.8054216287138061,0.5122811727947847,0.8260266339531674,0.752967462776447,0.7644501291778294,0.7201555387553442,0.8474243329053043
840,0.7355215836398005,0.793029633746432,0.8612827642534129,0.7357173370255726,0.6576077858419865,0.8057096251131669,0.5124373132393854,0.8262687214217903,0.7531161928945626,0.7647640158898692,0.7204109938083955,0.8478207357690658
841,0.735804321813891,0.7932918756674621,0.8615335164693246,0.736,0.657899688402419,0.8060074441343579,0.5125934061222404,0.8265107379822721,0.7534348014261089,0.765046403821363,0.7207218603594594,0.8481320651879635
842,0.736043476976734,0.7936548368150981,0.8617563460746895,0.7363368794240854,0.6581185303575641,0.806285309304343,0.5127962558365652,0.8269655373714192,0.7537320478790855,0.7653914031395963,0.720988210721923,0.8486035587952716
843,0.7363694724796785,0.7939471015124371,0.8620533626174195,0.7366410251947688,0.6583372995661115,0.8065928340866908,0.5130302135352264,0.8272750449517984,0.7539442950245064,0.7658198221513988,0.7212433708534173,0.8489805651485787
844,0.7367061829521997,0.794279547766402,0.8623317227146408,0.7368799088046845,0.6584831053261732,0.8069200703911138,0.5132796508726992,0.8275941034106031,0.7541458744831798,0.7661540315106357,0.7215760528177193,0.8492066886217984
845,0.7370318853346849,0.7945715826783638,0.8625821699988935,0.7373465942146882,0.6587138984415009,0.8071678883602841,0.5135133883356889,0.8278647232489134,0.7543155838241711,0.7664567828651528,0.7219085814699808,0.8496022598840001
846,0.7372923436466705,0.7948836392831343,0.862841816325565,0.7377153922753679,0.6589081878380325,0.8074354463361142,0.513731447353576,0.8281352546534896,0.7545170640880164,0.7666968110015849,0.7222409570219623,0.8499317619668063
847,0.737552709980785,0.7951050245093412,0.8631291907935914,0.7381598742819878,0.6591024199621787,0.8078316656333794,0.5139182814417094,0.8284829509410558,0.7547396902243846,0.7668846067042943,0.7225288921558778,0.8502329092666315
848,0.7378238272108051,0.795436986819195,0.8634257350809044,0.7385499306072677,0.6592844606086208,0.8081584003151858,0.5140739246450845,0.828791891852231,0.7548880711734687,0.7671453578038518,0.7226728167019982,0.850571572532259
849,0.7381165219665523,0.7957487040517252,0.8637499638205491,0.7390155614058476,0.6595634920157423,0.8084454217818294,0.5141828468550853,0.8290331718333109,0.755121182327711,0.7674372938553352,0.7230933549687758,0.8510041127985223
850,0.7383440932248324,0.7960803979498553,0.8640092592096453,0.7394268050321141,0.6597939072164883,0.8087026647662292,0.5144161739292419,0.8293322615212796,0.7553859940454285,0.7678645713926383,0.7233809508136083,0.8513800561441406
851,0.7386257509727101,0.796401908586362,0.8642407072106705,0.7397729381371017,0.6601090818948032,0.8090389360222412,0.5145561193883521,0.8295540970907203,0.7556612997897934,0.7682187188555092,0.7237015959634192,0.8518027940785355
852,0.7388748202503588,0.7967232894801056,0.8645091092637486,0.7400756718066066,0.660290845006956,0.8093552989880279,0.5147271121672142,0.8298337182833679,0.7559047559051338,0.7685206568466458,0.724,0.852131445259474
853,0.7391562757631163,0.7970144289785474,0.8646941655868855,0.7404431105763629,0.6604725580976094,0.8096912991998865,0.5148980481609927,0.8302096120860081,0.7560317453652327,0.7688016649305593,0.7242099143204268,0.8524505850781029
854,0.739470080530646,0.7973556295656287,0.8650456635345906,0.7408859561363004,0.6607389802334958,0.8100765395936362,0.5150689274262232,0.830508278104439,0.7563068160475614,0.7691553809211764,0.7245301926075959,0.8527789866079019
855,0.7397837521870834,0.7976465382611524,0.8652768343137357,0.7413609107580464,0.6609689856566646,0.8103628816770917,0.5152708025883089,0.8307394296649221,0.7565289155081913,0.7695505181597891,0.7247951434715881,0.853126016482911
856,0.7400756718066066,0.797957392346233,0.865563400335296,0.7416090614333134,0.6611989110698837,0.8106787279804497,0.515410515996715,0.831105288155478,0.7567932346420653,0.7697999740192254,0.7251923882667275,0.8535291442007121
857,0.74034586511981,0.798207992944195,0.8658498715135321,0.7418679127715392,0.6614045660562075,0.8109155319760499,0.5155657087122842,0.831403632419296,0.7570046234997512,0.770101292038911,0.7255122328396676,0.8539227131304098
858,0.7406591658786111,0.7985687196478459,0.8660900646006742,0.7422236859599671,0.6616464312606848,0.8112015779077356,0.5157673894305456,0.8317018696624411,0.7572053882534117,0.7704128763202235,0.7258980644691099,0.8543535567901617
859,0.7408967539407904,0.7989392968179748,0.8664225297163042,0.7426439254447584,0.6618156843109718,0.8115959585902336,0.5158759540819866,0.8320480755341003,0.7573110325355099,0.770662053042707,0.7262506454386116,0.8546999473499458
860,0.7411990286016301,0.799229629080404,0.8666533332307677,0.7428916475503006,0.6620453156695545,0.8118127862998956,0.5159844958911072,0.8322115115762339,0.7575645187045127,0.7709526574310513,0.726581034709825,0.8550274849383499
861,0.7416522095969242,0.7995898948836209,0.8669302163380856,0.7432684575575638,0.6622386276864254,0.8121773205402869,0.5161860129836917,0.8325382874078525,0.7578179200837099,0.7713261307644128,0.7268892625427892,0.8552613635608708
862,0.7419541764826181,0.7998799909986498,0.867280808043162,0.7436343187346857,0.6624801883830187,0.8124629222309163,0.5163409726140276,0.8327688754990787,0.7579973614729804,0.7716164850494059,0.7270873400080626,0.855616736629199
863,0.7422775761128717,0.8002999437710839,0.8675667121322718,0.7440215050655459,0.6627337323541032,0.8128271649003864,0.5164958857532168,0.8331146379700696,0.7582611687275038,0.7719274577316187,0.7272963632522852,0.855906536953656
864,0.7425469682114391,0.8006097676146601,0.8677879925419573,0.744376248949414,0.6630233781700311,0.8131026995404701,0.5166817202108083,0.8333450665840653,0.7584405052474452,0.7723418932053343,0.7275493110435883,0.8562336129818777
865,0.7429131846992622,0.8009694126494469,0.8681290226688658,0.7447952738840385,0.663228467422803,0.8134666557394963,0.5168055727253723,0.8336426092757017,0.7586830695356264,0.7726525739295768,0.7277801865948262,0.8565699037439969
866,0.7430854594190361,0.8013688289420796,0.8684607072286,0.7450744929200033,0.6634093758758615,0.8137419738467471,0.5170377162258089,0.8338249216712104,0.7589571792927451,0.7729838290675944,0.7280549429816408,0.8568873905012258
867,0.7433545587403094,0.8016682605666761,0.8688198892751017,0.7455145873824335,0.6636143458364957,0.8140958174563975,0.5171769523093619,0.8341510654551728,0.7591574276788708,0.7734287297482555,0.728296642859213,0.8572887494887589
868,0.7436235606810748,0.801947629212781,0.8690868771302441,0.7458686211391387,0.6637951491235832,0.8143709228600933,0.5174243906118072,0.8343907957306337,0.7593997629707294,0.7738113465179999,0.7285382625504305,0.8575593273937379
869,0.743946234616454,0.802336587723631,0.8692801619731121,0.7461367166947355,0.6639759031772162,0.8147735881826312,0.5175789794804267,0.8345921159464664,0.7596104264687261,0.7741937741935154,0.728922492450329,0.8578857732822011
870,0.744161272843461,0.8026456254163477,0.8696022079088807,0.7464583042608609,0.66412047099905,0.8150877253400397,0.5177335221907116,0.8349083782068546,0.7598526172883792,0.7744314043219064,0.7292297306062062,0.8582120949975012
871,0.7443117626371357,0.8029645073102547,0.869960918662442,0.7468868722905766,0.6643974713979577,0.8154115525303771,0.5179652497996367,0.8351862067826552,0.7600105262428936,0.7747205947953107,0.7294162049200716,0.8586128347514962
872,0.7446019070617534,0.8032135457025111,0.8701632030831918,0.7472509618595349,0.6646141737880709,0.8157842852127026,0.5181659965686672,0.8355501181856179,0.760178926306169,0.7750509660661034,0.7297122720634482,0.8589575076800948
873,0.7448060150133053,0.8035919362462518,0.8704389697158555,0.7476255747364452,0.6648187722981355,0.8161666496494451,0.5183203642536149,0.8359138711613775,0.7603367674918792,0.7753089706691134,0.7299972602688314,0.8592927324259179
874,0.7450100670460769,0.8039502472168287,0.8707697743950464,0.7479358261241401,0.6650353374069682,0.8164214597865492,0.5185981102935104,0.8361530960296686,0.7604945759175407,0.7755668894428127,0.7302711825068822,0.8595626795062709
875,0.7452462680215178,0.8041790845327923,0.8711280043713437,0.7483421677281056,0.6651556208888263,0.8166663945577779,0.5187523493922703,0.8364400755583151,0.760725969058504,0.7758865896508329,0.7305997536271142,0.859962789892679
876,0.7456111587147822,0.8044575812309808,0.8714034656805079,0.7486948644140682,0.6654081454265495,0.8170189716279543,0.5189373757978896,0.8367938814307858,0.7608942107809732,0.7761752379456588,0.7309281770461445,0.8602325267042626
877,0.745836443196496,0.8047061575506925,0.8717614352562287,0.7490367147209809,0.6655644221260628,0.8173713966123356,0.5190606900931721,0.8369850655776362,0.761209563786478,0.7764740819885748,0.7312783327844468,0.860613734494169
878,0.7461367166947355,0.8050043478143457,0.8720550441342565,0.7494317847542896,0.6657446958106389,0.8177628017952394,0.5192147917769678,0.8372622050469016,0.7614302331796393,0.776814006052929,0.7314752217266146,0.8609854818752752
879,0.7463832795554841,0.8052527553507656,0.8723026997550793,0.74983731568921,0.6659609598167148,0.818114906354847,0.5193380402011776,0.8375105969478834,0.7616088234782998,0.7770920151436379,0.7317485907058516,0.8613570688164114
880,0.7466083310545094,0.8055209494482438,0.8725411165097036,0.7501893094412904,0.6661171068213156,0.8184082111025035,0.5194766597259207,0.8377875625718013,0.7618293772230105,0.7774213786615338,0.7320764987349342,0.8616542229920305
881,0.746897583340581,0.8057890542815781,0.8727978001805458,0.7505304790613103,0.6663212438456394,0.8187698089206759,0.5196768226503853,0.8381121643312428,0.7620183724819238,0.7776991706309065,0.7323933369440222,0.8619327119909072
882,0.7471974304024338,0.8061265409351065,0.8730360817285847,0.750850184790548,0.6666333324999584,0.8191507797713434,0.5197845707598485,0.8385129694882483,0.7621968249737072,0.7779151624695331,0.7326663633605681,0.8622946132268252
883,0.7475827713370607,0.8064738061462381,0.8732193309816269,0.7512549500668865,0.666861304920296,0.8194730013856466,0.52,0.8388563643437414,0.7623437544835007,0.7782852947345209,0.7329611176590475,0.862721275963448
884,0.7479037371212955,0.8068110063701411,0.8734849741123198,0.7515956359639138,0.6671131838001705,0.8198536454758252,0.5202153400275698,0.8392091515230277,0.7626585081148706,0.7785730537335595,0.7332775736377052,0.8631291907935914
885,0.7481711034248784,0.8071480657227644,0.8737596923639817,0.7519680844291199,0.6673170161175271,0.8201755909559856,0.5204613338183731,0.8395236744726143,0.7628577849114473,0.7788504349360024,0.7335611767262497,0.8634442657172494
886,0.7483849276942982,0.8074453541881332,0.8740709353364863,0.7523935140602955,0.6676286392898376,0.8204876598706407,0.5206457528877001,0.8397999761848056,0.7630779776667651,0.7790969130987493,0.7337356472190785,0.8638055336706288
887,0.7485986908885162,0.8077623412860988,0.8742997197757758,0.7527336846455059,0.6678442932300911,0.8208580876132,0.5209069014708866,0.8401428449972065,0.7632771449480196,0.7794870107962031,0.7339863758953568,0.864194422569366
888,0.7488230765674894,0.8080792040388121,0.8744735559180735,0.753169303676139,0.6681077757368192,0.8211309274409289,0.5210758102234262,0.8404950921926909,0.7634029080374268,0.7797845856388801,0.7343023900274328,0.8645738834824933
889,0.7490367147209809,0.8084157346316313,0.8746473575104426,0.7534348014261089,0.6683591848699321,0.8214426334200094,0.5211986185706942,0.8407615595399209,0.7635705599353605,0.7799897435223108,0.7346618269653052,0.8648791823139229
890,0.7493997598078078,0.8087521251904072,0.874912567060275,0.7537638887609303,0.6685746031670662,0.8217444858348609,0.5213827768540116,0.8409518416651455,0.7637800730576833,0.7802666210981987,0.7349557809827745,0.8652675886683842
891,0.7497519589837696,0.8090587123318059,0.8752599613829025,0.7540503961937822,0.6687660278453145,0.8220462274106001,0.5215668701135071,0.8412657130776221,0.76404188366869,0.7806561342870496,0.7353801737876811,0.8657020272588022
892,0.7499653325321112,0.8094343704093618,0.875479297299485,0.7543898196555943,0.6689813151351838,0.8222894867380952,0.5218735479021713,0.8414748956445463,0.7643768703983658,0.7810249675906655,0.7356955892215203,0.866043878795988
893,0.7501999733404421,0.809809854225052,0.8757077137949625,0.7546760894582523,0.6691726234687131,0.8225132217782277,0.5220268192344145,0.8418265854675772,0.7646175514595516,0.7813731502937633,0.7359565204548432,0.8663855954481239
894,0.7505304790613103,0.8101950382469644,0.8760091323724885,0.7551635584428052,0.6693638771251403,0.8227660663882536,0.5222413235277347,0.8421876275510108,0.7648790754099631,0.78161883293585,0.7362825544585448,0.8667640970875524
895,0.7508182203436462,0.8106293851076458,0.8762648001603168,0.7555871888802774,0.6695670242776297,0.8230188333203561,0.5224404272259182,0.842444063424985,0.7650986864450886,0.7819258276844422,0.7365650005260906,0.8671424335136645
896,0.7510419429033242,0.811024044033221,0.8764838846208184,0.7559259222966229,0.6698059420459033,0.8233492576057867,0.5225935322982863,0.8427953488243751,0.7653600459914275,0.7822020199411404,0.7368364811815441,0.8674929394525352
897,0.7513188404399294,0.8113790729369349,0.8768306563983721,0.7563491257349346,0.6699611929059772,0.8237766687640529,0.5227925018590072,0.8431559760803454,0.765652662765565,0.782416768736458,0.7370753014448388,0.8678248671246982
898,0.7516701404206503,0.811664955508121,0.8771955312243673,0.7567298064699184,0.6702477154008061,0.8240291256988432,0.5228996079554851,0.8434879963579801,0.7659556122909473,0.7826723452377757,0.7373248944664761,0.868184312228688
899,0.7519361675035987,0.8119802953274173,0.8774690877746065,0.757099729229908,0.670486390615052,0.8243009159281579,0.5230831673835433,0.8437629998998535,0.7661853561638985,0.7829278383095086,0.7377045479051895,0.8684607072286
900,0.7522233710806917,0.812265966294292,0.8777972431034401,0.7574694713320136,0.6707369081838273,0.8246696308219432,0.5232513736245706,0.8440758259777377,0.7664045928881168,0.78323431998349,0.7378780387028739,0.8688198892751017
901,0.7524998338870248,0.812659830433374,0.8781070549767837,0.7577440201017756,0.6710469432163446,0.8249606051200263,0.5234806586684937,0.8444453801164407,0.7666863765582379,0.7836223580271303,0.7382140610961023,0.8691052870625054
902,0.7527336846455059,0.8129551033113699,0.8783803276485648,0.7580712367581295,0.6713091687143861,0.8252417827521823,0.5236792911697005,0.8447390129501537,0.7669471950532188,0.7838877470658666,0.7383982665201754,0.8694642028283857
903,0.7529993359890831,0.8131814065754333,0.8785988845884111,0.7584194090343416,0.6715951161228021,0.8255325553847044,0.5238320341483518,0.8450136093578612,0.7671557860043813,0.7841122368640857,0.7386799036118419,0.8698321677197274
904,0.7533286135545364,0.8135256603205581,0.8788537989904806,0.7588412218639681,0.6717499534797157,0.8258716607318597,0.524,0.8452597233986724,0.7673643202547276,0.7843774601555045,0.7389830850567555,0.8701632030831918
905,0.7535834393084816,0.8138304491723077,0.8791086394752358,0.7591995785035711,0.672,0.8261137936144148,0.5241373865695902,0.8455719957519879,0.7675727978504711,0.784713960625144,0.739232033937924,0.8704205879918053
906,0.7538912388401924,0.8141842543306768,0.8793452109382299,0.7596946755111557,0.6721547440879965,0.8263848982163216,0.5243662841945504,0.8459598099200695,0.7678333152449169,0.7850197449746089,0.7394917173302213,0.8708340829342867
907,0.7541352663813038,0.8144691522703608,0.8796817606384709,0.7601473541360254,0.6723689463382436,0.8267139771408247,0.524610331579545,0.8463379939480444,0.7680833288127012,0.7853763429082901,0.7397837521870834,0.8710912696153027
908,0.7543474000750582,0.8148324981246146,0.880018181630357,0.760599763344691,0.6725830803700016,0.8270719436663294,0.524899990474376,0.8466215211060961,0.7683124364475692,0.7856513221525182,0.7401189093652452,0.8714860870949117
909,0.754665488809446,0.8151466125796021,0.8803272118933959,0.7609888304042314,0.6728565969060569,0.827410418111834,0.5250066666243391,0.8469899645214222,0.7685414757838382,0.7860483445692129,0.7403890868995842,0.8717614352562287
910,0.7549516540812398,0.8154311742875667,0.8806088802641046,0.7614512459770487,0.6730943470272203,0.8277197593388719,0.525174256794828,0.8473299239375416,0.7688016649305593,0.7864858549268384,0.7406915687382974,0.8721009115922308
911,0.755301264397194,0.8158921497354904,0.8808541309433703,0.76177687021857,0.6733676558908959,0.8279613517550201,0.525265647077743,0.8476225575101219,0.7690097528640323,0.7866790959470069,0.7408211660043198,0.8724035763337975
912,0.7556824730003998,0.8161862532535084,0.8811265516371641,0.7622073208779878,0.673605225632937,0.8283284372759395,0.5254940532489402,0.8480188677146282,0.7692593840831583,0.7869637856979189,0.7411342658385187,0.8727519693475347
913,0.756042326857432,0.8165488350368274,0.8814442693670428,0.7625640956667183,0.6738901987712835,0.8286567443761018,0.5256767067314282,0.8483867042805421,0.7694881415590497,0.7873195031243668,0.7414148636222503,0.8730269182562471
914,0.7563279711871035,0.816862289495604,0.8817981628468048,0.7629521610166656,0.6741631849930698,0.8288691090877981,0.5258288695003347,0.8487449558023894,0.769748010715195,0.7875531728080333,0.7416198487095663,0.8733750626162852
915,0.7565394900466201,0.8172343605111082,0.8820612223649784,0.7633295487533547,0.6743174326680277,0.8291972021178075,0.5260722383855662,0.8490653685082203,0.7700181816035255,0.7878375467061721,0.7418571291023629,0.8736955991648351
916,0.756803805487261,0.8175573374387879,0.8823604705561101,0.7637277001654451,0.674554667910615,0.829486588197784,0.5263914892929027,0.8493668229922805,0.7703090288968448,0.7881218179951625,0.7421590126111789,0.874107544870767
917,0.7571208622142174,0.8178899681497506,0.8826414900739711,0.7640523542271171,0.6747799641364584,0.8298722793297774,0.5266042157066348,0.8495645943658434,0.7704855611885274,0.7884364273674828,0.7424607733745938,0.8743454694798848
918,0.7574060997905945,0.8182420179873434,0.8828499306224133,0.7643978021946426,0.6749933333004112,0.8301614300845348,0.5267864842609385,0.8498752849683299,0.7707554735452743,0.7887001965259043,0.7427624115422105,0.8746016235978528
919,0.7577334623731488,0.8186330069084682,0.8831760866327847,0.7647221717722065,0.6752066350384895,0.8304890125703049,0.5269686897719825,0.8501388121948086,0.7709111492253825,0.7890348534760679,0.7430208610799565,0.8749491413790861
920,0.7580079155259529,0.8189847373425222,0.8833844010395475,0.7650568606319402,0.6753961800306543,0.8309127511357616,0.5270749472323647,0.8504963256828333,0.7711186679104585,0.7893896376315058,0.7433115093956235,0.8752965211858208
921,0.7583139191654074,0.8193558445510718,0.8836650949313319,0.7653809508996158,0.675561988273467,0.8311630405642445,0.527317741025276,0.8508442865765745,0.7713883587402652,0.7896429572914584,0.7436020441069269,0.8756803069613933
922,0.7586830695356264,0.8196096631934008,0.8839547499730969,0.7658616062971169,0.6756685578003463,0.8314709856633604,0.5274997630331222,0.8511921052265463,0.771689056550629,0.7899265788666691,0.7438386921907195,0.8761461065370318
923,0.7589255562965317,0.8198731609218587,0.8842352628118831,0.7662688823122077,0.6758461363357787,0.8317788167535887,0.5277120426899504,0.8514834114649563,0.7719896372361484,0.7901392282376569,0.7440967679005198,0.8764108625524902
924,0.7592101158440923,0.8202146060635594,0.8844795079593422,0.7666028958985219,0.6760710021883796,0.8320673049699766,0.5278636187501464,0.8517840101809848,0.7722797420624213,0.790392307654876,0.7444192367208144,0.8767941605644964
925,0.759378693406656,0.8205559091250273,0.8846875154539031,0.7669367640164344,0.6762484750444914,0.832422969409182,0.5280151512977634,0.8520563361656317,0.7724765368605055,0.7907161311115386,0.7446663682482243,0.8769857467484863
926,0.7596525521578927,0.8208775791797459,0.8849316357775894,0.7673955955046914,0.6764495546602126,0.8327208415789773,0.52818178688781,0.8523942749690427,0.7726422199181197,0.7910802740556738,0.7448811985813577,0.8773596753897457
927,0.7599789470768253,0.82118938132443,0.8851937640991377,0.767749959296645,0.676650574521296,0.8330858299119005,0.5283332281808517,0.8527039345517294,0.7727975155239567,0.7913532713017619,0.7451496493993672,0.877833697234277
928,0.7602841574043221,0.8215302794176244,0.8855009881417412,0.7679895832626898,0.6768633540087688,0.8333066662399864,0.5285603087633425,0.8529009321134549,0.7729734794933136,0.7916362801185908,0.7454394676967406,0.8780888337748066
929,0.7606102812873358,0.8219197041074024,0.885844230099175,0.7683228488077132,0.6770760666276722,0.8335370417683907,0.5286813785258565,0.8532104078127506,0.7731183609254149,0.7919595949289333,0.7457506285615856,0.8784622928731773
930,0.7609047246534878,0.8223284015525671,0.886124144801393,0.7687184139852511,0.6772887124410092,0.8337961381536857,0.5288478041932291,0.8535572622853139,0.7732735609084278,0.7923029723533794,0.7460402133933532,0.8788811068625836
931,0.7611885443173722,0.8226299289473974,0.8863137142118472,0.7690513636942594,0.6775721363810646,0.8341894269289201,0.5289839317030338,0.8538758691987964,0.7734287297482555,0.7925351727210598,0.7462975277997376,0.8792542294467511
932,0.7614932698323735,0.8229119029397983,0.8866205501791621,0.7693321779309636,0.67777282329701,0.8344291461831855,0.5290746639180524,0.8541381621260111,0.7736769351609236,0.7927975782001355,0.7465226051500383,0.8795999090495633
933,0.7618608796886739,0.8231937803457944,0.8868821793225975,0.7697064375461596,0.6780088494997687,0.8346496270891157,0.5292560816844715,0.8544471897080591,0.7739353978207741,0.793140592833326,0.7468226027645387,0.8799727268500995
934,0.762102355330306,0.8235629909120492,0.8872429205127533,0.7702155542443947,0.6782447935664527,0.8349850298059242,0.5294525474487776,0.8547373865696996,0.7741317717288188,0.7934431296570663,0.7471117720930384,0.8803453867658989
935,0.7623122719725822,0.8239223264361757,0.8874863379230128,0.770662053042707,0.6784806555827513,0.8352915658618851,0.5295885195130272,0.8549807015365902,0.7742867685812538,0.793775786982697,0.7474008295419534,0.8807814711947567
936,0.7625221308263781,0.8242135645571481,0.8876666040806086,0.7710564181692544,0.6787517955777355,0.8355788412830952,0.5297999622499043,0.8552145929531371,0.77445206436551,0.79411837908463,0.7476469755171888,0.8810720742368356
937,0.7628263236150152,0.8245823185104081,0.8879369346975043,0.7713676166394334,0.6790699522140557,0.8358373047429746,0.5299509411256857,0.8554951782447403,0.7746483072982217,0.7944406837517827,0.7480106951107051,0.8813262732949699
938,0.7631618439099271,0.8248927202976155,0.8881351248543208,0.771761621227695,0.679293750891321,0.8362009327906781,0.5301773288249886,0.8557850197333441,0.7748961220705651,0.7947326594522212,0.7483314773547883,0.8815713243975215
939,0.7635391280085128,0.8251933106854418,0.8883422763777485,0.7721243423179974,0.6795527941227231,0.8365548398043012,0.5304187025360249,0.856018691384715,0.77523673803555,0.7950144652772049,0.7486093774459414,0.8818798104050234
940,0.7638219687859207,0.8255228646136944,0.8885763895130233,0.7724661804894762,0.6797528962792289,0.8367843210768233,0.5306147378277388,0.8563830918461668,0.7754534157510689,0.795215694010122,0.7488551261759514,0.88228793486027
941,0.764125644118819,0.8258232256360922,0.8888194417315589,0.7728492737914684,0.6800470571953091,0.837137981458254,0.5308709824430038,0.8566819713289174,0.7756597192068182,0.795547610140336,0.7491648683701071,0.8826414900739711
942,0.7643559380288741,0.8261137936144148,0.8890444308357147,0.7732528693771528,0.6802470139589001,0.8374437294529108,0.5310668507824604,0.8570274207981914,0.7758969003675682,0.7958894395580332,0.7494104349420283,0.8829586626790633
943,0.7646175514595516,0.8264720200950544,0.8893143426258232,0.7736459138391413,0.6805174501803756,0.8377398164107994,0.5312927629847786,0.8573074127756042,0.7760515446798621,0.796120593880098,0.7495491978516153,0.8832938355949281
944,0.7649627441908528,0.8267043002186453,0.8896021582707632,0.7740490940502417,0.680729020976776,0.8380071598739477,0.531443317767756,0.8575313405351433,0.7762679949605034,0.7964621773819521,0.7498053080633665,0.8836741480885361
945,0.7651614208779739,0.8270042321536208,0.8897909866929424,0.7743487586352805,0.6809757704940756,0.838264874607066,0.5316239272267568,0.8578018419192163,0.7764637789362747,0.7969140480629012,0.7500826621113169,0.8840723952256399
